quality_score;species;country_of_origin;farm_name;altitude;region;harvest_year;aroma;flavor;aftertaste;acidity;body;balance;cupper_points;total_cup_points;moisture;color
79.08;Arabica;Mexico;LAS PALMAS;1100;TLACUILOTEPEC;2012;7.25;7.08;6.75;7.33;7.42;7.0;6.92;Sample  79.08;11;Green
79.08;Arabica;Mexico;EL DESMORONADO;1200;TALPA DE ALLENDE;2012;7.17;7.25;7.25;7.17;7.25;7.08;7.25;Sample  79.08;10;Bluish-Green
79.08;Arabica;;;;;;6.75;6.75;6.42;6.83;7.58;7.5;7.25;Sample  79.08;10;
79.0;Arabica;Guatemala;Varias;4000;Oriente;2014;7.33;7.17;6.58;7.42;7.08;6.83;6.58;Sample  79.00;12;Green
79.0;Arabica;Honduras;Varios Farms;1350;INTIBUCA;2014;7.0;7.0;7.0;7.0;7.0;7.0;7.0;Sample  79.00;11;Green
79.0;Arabica;Peru;;1400;San Ignacio;2012;7.67;7.17;7.08;7.25;8.0;7.5;7.0;Sample  79.00;0;
79.0;Arabica;Mexico;;1300;ILIATENCO, GUERRERO;2012;6.75;7.08;6.67;7.25;7.17;7.08;7.0;Sample  79.00;12;None
79.0;Arabica;Mexico;EL SAUCE;1550;ZARAGOZA ITUNDUJIA;2012;7.5;7.17;6.92;7.5;7.25;7.0;7.0;Sample  79.00;14;Green
79.0;Arabica;Mexico;PICO DEL ORO;12OO;AMATENANGO DE LA FRONTERA;2012;7.17;6.83;6.83;7.25;7.17;6.92;6.83;Sample  79.00;14;Green
78.92;Arabica;Mexico;SANTA TERESA;1300;LA CONCORDIA, CHIAPAS;2013;7.33;7.0;6.75;7.08;7.17;7.25;7.0;Sample  78.92;12;Green
78.92;Arabica;Mexico;LA PANDORA;1400;ZARAGOZA ITUNDUJIA;2012;7.5;7.0;6.92;7.08;6.92;6.75;6.75;Sample  78.92;16;None
78.83;Arabica;Nicaragua;Finca Las Marías;1100;JALAPA;2016;7.17;7.0;6.92;7.0;7.0;7.0;6.75;Sample  78.83;10;Green
78.75;Arabica;United States (Hawaii);;;KONA;2013;7.5;6.92;6.92;7.25;7.58;7.42;7.17;Sample  78.75;12;Green
78.75;Arabica;Guatemala;LA CASTELLANA;4300;ORIENTE;2013;7.33;7.08;6.33;7.25;7.0;7.0;6.75;Sample  78.75;12;Green
78.75;Arabica;Mexico;LA PATRONA, EL TREBOL, LA CADENA;1320;HUATUSCO;2012;7.25;6.83;6.83;7.0;7.17;7.0;6.67;Sample  78.75;14;Green
78.75;Arabica;Mexico;EL TESORO;1250;HUATUSCO;2012;7.25;7.33;7.17;7.25;7.08;7.0;7.0;Sample  78.75;14;None
78.75;Arabica;Mexico;LOS ENCINOS;1350;OHUAPAN, TLALTETELA;2012;7.67;7.17;6.83;7.33;7.58;7.17;7.0;Sample  78.75;12;
78.67;Arabica;China;Alicia's Farm;1850;Yunnan,China;2013;7.0;6.92;6.83;7.17;7.17;7.17;7.08;Sample  78.67;0;Green
78.67;Arabica;Mexico;LOS PINOS;1150;YECUATLA;2012;6.92;6.92;6.67;7.25;7.17;6.92;6.83;Sample  78.67;13;None
78.58;Arabica;Nicaragua;LOS SALTARINES;;Nueva Segovia;2016;7.08;7.0;6.75;6.83;7.08;6.92;6.92;Sample  78.58;10;Green
78.58;Arabica;Nicaragua;;;;2014;6.83;7.08;6.92;6.75;7.25;7.08;6.67;Sample  78.58;11;Green
78.58;Arabica;Guatemala;VARIAS;4000 PSNM;ORIENTE;2014;7.33;7.17;6.92;7.58;7.25;7.17;7.17;Sample  78.58;12;Green
78.58;Arabica;Taiwan;Kan Tou Mountain Coffee 崁頭山咖啡館;800M;Dongshan Dist., Tainan City 臺南市東山區;2013;6.83;6.75;7.17;7.25;7.0;6.92;6.67;Sample  78.58;10;Green
78.58;Arabica;Mexico;GRAPOS EL PORVENIR;1400;TAPACHULA;2012;7.0;7.0;6.75;7.33;6.92;6.92;6.67;Sample  78.58;13;Green
78.58;Arabica;Mexico;COFRADIA;1300;COFRADIA DE SUCHITLAN;2012;7.92;7.58;7.58;7.92;7.92;7.5;7.5;Sample  78.58;10;
78.58;Arabica;United States (Hawaii);Kona Farms;;Kona;;7.92;6.83;7.08;7.42;6.75;7.33;7.25;Sample  78.58;0;
78.5;Arabica;Mexico;various small farms;1,600 meters;Sierra, Chiapas;2014;7.25;6.75;6.92;6.92;7.25;7.58;7.17;Sample  78.50;0;Green
78.5;Arabica;Mexico;FINCA SEGO;1400;VILLA TALEA DE CASTRO;2012;7.08;6.83;6.83;7.0;7.0;6.92;6.83;Sample  78.50;12;None
78.5;Arabica;Mexico;CERCA DE LOS ANGELES;1200;LOS ANGELES;2012;7.25;7.17;7.0;6.83;7.58;7.08;6.92;Sample  78.50;13;Green
78.42;Arabica;Brazil;SANTA MARIA;;MONTE CARMELO;2014/2015;6.83;7.0;6.92;7.08;6.92;6.83;6.83;Sample  78.42;12;Green
78.42;Arabica;Mexico;EL NARANJO;1500;ZARAGOZA ITUNDUJIA;2012;7.58;7.17;7.0;7.17;7.33;7.0;7.17;Sample  78.42;14;None
78.33;Arabica;United States (Hawaii);;;KONA;2014;7.5;7.75;7.58;7.83;7.92;7.92;7.83;Sample  78.33;10;Bluish-Green
78.33;Arabica;Guatemala;VARIAS;4000 P.S.N.M;ORIENTE;2014;7.17;6.5;6.67;7.0;7.17;7.17;6.67;Sample  78.33;10;Green
78.33;Arabica;Guatemala;EL SACRAMENTO;4300;ORIENTE;2012;7.17;7.17;6.5;7.17;7.0;6.83;6.5;Sample  78.33;11;Green
78.33;Arabica;Mexico;LLANO HERMOSO;1300;XOCHITONALCO, HUAUTLA        ;2012;7.25;7.25;7.0;7.5;7.33;7.42;7.75;Sample  78.33;13;Green
78.33;Arabica;Guatemala;Conquista/ Morito;;ORIENTE;2012;7.17;6.08;6.17;7.25;7.33;7.33;7.0;Sample  78.33;11;Green
78.25;Arabica;United States (Hawaii);;;KONA;2014;7.5;7.5;7.33;7.58;7.5;7.42;7.42;Sample  78.25;11;Green
78.25;Arabica;United States (Hawaii);;;KONA;2012;7.42;7.33;7.33;7.5;7.67;7.75;7.25;Sample  78.25;11;Green
78.17;Arabica;Indonesia;vary;1300;Ijen East Java;2016;6.92;6.83;6.92;6.92;6.92;6.83;6.83;Sample  78.17;13;
78.08;Arabica;Mexico;;1050;CORDOBA;2012;7.08;6.83;6.67;7.25;7.25;6.92;6.75;Sample  78.08;11;Green
78.0;Arabica;Taiwan;大鋤花間 (HOE Vs. FLOWER COFFEE FARM);650;台南市東山區( Dongshan Dist., Tainan City);2016;7.5;7.08;7.33;7.17;7.5;7.5;7.25;Sample  78.00;0;Green
78.0;Arabica;Honduras;Varios Farms;1350;INTIBUCA;2014;6.83;7.0;6.67;7.0;7.0;6.83;6.67;Sample  78.00;11;Green
78.0;Arabica;United States (Hawaii);;;KONA;2014;7.58;7.33;7.5;7.42;7.5;7.33;7.33;Sample  78.00;12;Green
78.0;Arabica;Guatemala;VARIAS;4000 P.S.N.M;ORIENTE;2014;7.42;7.25;6.83;7.33;7.0;6.92;7.25;Sample  78.00;10;Green
78.0;Arabica;China;Hani;1200 meters;Puer;2013;7.33;7.17;6.92;7.08;7.33;7.0;7.17;Sample  78.00;10;Green
78.0;Arabica;Guatemala;LA UNION MONTEVERDE;4300;ORIENTE;2013;7.0;6.83;6.83;7.17;6.67;6.83;6.67;Sample  78.00;11;Green
78.0;Arabica;Mexico;FINCA LA FORTUNA;850;MOTOZINTLA, CHIAPAS;2012;7.25;7.33;7.0;7.0;7.25;7.08;7.08;Sample  78.00;12;Green
78.0;Arabica;Colombia;;;;;7.42;7.17;7.0;7.17;7.67;7.17;7.08;Sample  78.00;10;Green
77.92;Arabica;Costa Rica;Several;1200 msm;occidental;2014;7.5;7.25;7.42;7.0;7.08;6.83;6.83;Sample  77.92;12;Green
77.92;Arabica;Mexico;EL REGADITO;1248;PETATLAN;2012;7.42;7.25;7.0;7.0;7.25;7.08;6.92;Sample  77.92;11;Green
77.92;Arabica;Guatemala;Conquista/ Morito;;ORIENTE;2012;7.17;6.17;6.17;7.08;7.33;6.83;7.17;Sample  77.92;11;Green
77.83;Arabica;Nicaragua;EL BRIGADUM - LA CORONELA;1000;JINOTEGA PROVINCE;2016;7.42;7.0;7.0;7.17;7.08;7.0;7.17;Sample  77.83;10;Bluish-Green
77.83;Arabica;Brazil;;;;2014;7.0;6.75;6.67;6.83;7.08;6.83;6.67;Sample  77.83;11;
77.83;Arabica;Guatemala;EL SACRAMENTO;4300;ORIENTE;2013;7.0;6.83;6.67;7.17;6.83;6.83;6.5;Sample  77.83;11;Green
77.67;Arabica;Taiwan;Dongshan Gaoyuan village chief manor coffee Tainan, Taiwan 台灣台南東山高原村長莊園咖啡;750-800 M;Dongshan Dist., Tainan City 臺南市東山區;2012;7.17;6.75;6.58;7.33;7.33;7.17;6.67;Sample  77.67;11;Bluish-Green
77.58;Arabica;United States (Hawaii);;;KONA;2013;7.58;7.67;7.58;7.67;7.42;7.42;7.58;Sample  77.58;12;Green
77.5;Arabica;Mexico;RANCHO LOS LAURELES;1300;COATEPEC;2012;7.17;6.75;6.58;6.75;6.83;6.75;6.67;Sample  77.50;13;Green
77.42;Arabica;Guatemala;LA ESPERANZA Y ANEXOS;4300;ORIENTE;2013;7.08;6.92;6.33;7.0;6.92;7.0;6.17;Sample  77.42;11;Green
77.33;Arabica;Brazil;Fazenda Capoeirinha;890;South of Minas Gerais;2017 / 2018;7.5;7.33;7.42;7.58;7.58;6.92;7.0;Sample  77.33;0;Green
77.33;Arabica;Guatemala;VARIAS;4000 P.S.N.M.;ORIENTE;2014;7.33;7.0;6.83;7.17;7.17;7.17;6.67;Sample  77.33;10;Green
77.33;Arabica;Mexico;EL NARANJO;1500;ZARAGOZA ITUNDUJIA;2012;7.33;7.0;6.67;7.0;6.92;6.92;6.83;Sample  77.33;15;None
77.25;Arabica;Haiti;Mixed;400-1250m;Dondon, Haiti;2013;6.83;6.83;6.83;6.75;6.92;6.92;6.83;Sample  77.25;10;
77.25;Arabica;United States (Hawaii);;;KONA;2013;7.08;6.92;6.83;6.67;7.58;7.42;6.75;Sample  77.25;12;Green
77.17;Arabica;Mexico;FINCA LOS ANDES;1200;MOTOZINTLA, CHIAPAS;2012;7.08;7.0;7.0;7.25;7.33;7.25;6.92;Sample  77.17;12;Green
77.0;Arabica;Peru;producer group (approx. 1,000 farmers);900-1500 masl;San Ignacio, Jaen, Cajamarca;2014;7.42;7.75;7.42;7.67;7.92;7.83;7.67;Sample  77.00;0;Green
76.83;Arabica;India;;;Chickmangalore;2016;7.67;7.33;7.17;6.67;7.17;7.42;7.42;Sample  76.83;0;Green
76.75;Arabica;Mexico;Various smallholders;1200 m;Pluma Hidalogo, Oaxaca;08/09 crop;6.67;6.33;6.42;6.83;7.0;6.92;6.58;Sample  76.75;0;
76.5;Arabica;Guatemala;Conquista/Morito;;Oriente;2012;6.42;6.5;6.5;7.33;6.33;6.92;6.5;Sample  76.50;12;None
76.42;Arabica;Mexico;;1100;COATEPEC;2012;7.17;6.58;6.58;7.0;7.25;6.58;6.58;Sample  76.42;13;Green
76.33;Arabica;Guatemala;AGROPECUARIA QUIAGRAL;4300;ORIENTE;2012;7.5;7.0;6.83;7.5;7.17;7.33;7.0;Sample  76.33;11;Green
76.33;Arabica;Guatemala;Conquista/Morito;;Oriente;2011/2012;6.17;6.5;6.5;7.17;7.0;6.83;6.17;Sample  76.33;11;
76.25;Arabica;United States (Hawaii);;;KONA;2014;7.25;7.08;6.83;7.17;7.33;6.83;7.08;Sample  76.25;0;Green
76.17;Arabica;United States (Hawaii);;;KONA;2013;7.5;7.33;7.33;7.58;7.67;7.25;7.5;Sample  76.17;0;Bluish-Green
76.17;Arabica;Mexico;AGUA DE LA MARIPOSA;1400;ZARAGOZA ITUNDUJIA;2012;7.42;7.0;6.83;7.08;6.92;6.83;6.75;Sample  76.17;16;None
76.17;Arabica;Indonesia;1;3500;Indonesia;2011;7.33;7.0;6.5;6.08;7.58;6.33;6.67;Sample  76.17;12;None
76.08;Arabica;Mexico;FINCA TEPICTLA;1250;TEPICTLA;2012;7.08;6.83;6.83;7.17;7.17;7.08;6.58;Sample  76.08;12;Green
76.0;Arabica;Honduras;Varios Farms;1350;INTIBUCA;2014;6.83;6.83;6.67;6.83;7.0;6.83;7.0;Sample  76.00;11;Green
75.83;Arabica;Philippines;various smallholders from the municipality of Tuba;1000+ meters;Benguet, Mountain Province;2012;6.83;6.5;6.5;6.92;6.75;7.0;6.67;Sample  75.83;12;Green
75.67;Arabica;Brazil;;;Monte Carmelo - Cerrado;2017 / 2018;7.17;7.0;6.83;7.5;7.17;7.0;7.0;Sample  75.67;11;Green
75.58;Arabica;Guatemala;AGROPECUARIA QUIAGRAL;4300;ORIENTE;2012;7.92;7.58;7.17;7.58;7.33;7.17;6.83;Sample  75.58;11;Green
75.58;Arabica;Guatemala;Conquista / Morito;;Oriente;2012;6.67;6.5;6.33;7.0;7.17;6.75;6.5;Sample  75.58;12;
75.5;Arabica;Mexico;LA JOYA;1100;TLACUILOTEPEC;2012;7.5;7.25;6.92;7.0;7.17;6.83;6.83;Sample  75.50;11;Green
75.17;Arabica;Mexico;ZARAGOZA, MONTELIBANO, PAMAL NAVIL;1200;OCOSINGO;2012;7.17;6.92;6.67;6.83;7.25;7.75;6.58;Sample  75.17;11;Green
75.17;Arabica;Mexico;FINCA MONTE GRANDE;1100;;2012;7.25;6.83;6.67;7.08;7.17;6.83;6.67;Sample  75.17;12;
75.17;Arabica;Mexico;PEÑA CAMPANA;1280;HUAUTLA DE JIMENEZ;2012;7.17;7.17;6.83;7.17;7.42;6.67;6.75;Sample  75.17;13;Bluish-Green
75.0;Arabica;Mexico;LA CRUZ;850;MECATLÁN;2012;7.0;6.92;6.75;6.92;7.17;6.83;6.75;Sample  75.00;14;Green
74.92;Arabica;Mexico;EL LIMÓN;1500;ZARAGOZA ITUNDUJIA;2012;7.08;6.75;6.58;7.0;7.0;6.75;6.42;Sample  74.92;17;None
74.83;Arabica;Mexico;LA ORDUÑA;1250;COATEPEC;2012;7.33;6.75;6.67;7.25;7.5;7.0;7.0;Sample  74.83;12;Green
74.75;Arabica;Guatemala;Conquista / Morito;;Oriente;2012;6.75;6.5;6.17;7.0;7.25;6.75;6.33;Sample  74.75;11;
74.75;Arabica;Guatemala;Conquista/Morito;;Oriente;2012;6.75;6.67;6.17;7.17;7.0;6.58;6.42;Sample  74.75;11;
74.67;Arabica;Mexico;SIERRA MADRE;1700;CHIAPAS;2013;7.08;7.0;6.83;7.5;7.33;6.83;6.75;Sample  74.67;12;Green
74.42;Arabica;United States (Hawaii);;;KONA;2014;7.5;7.25;7.0;7.25;7.42;7.33;7.33;Sample  74.42;0;Blue-Green
74.33;Arabica;Guatemala;LA CASTELLANA;4300;ORIENTE;2013;6.5;6.33;6.5;7.5;7.33;6.83;6.0;Sample  74.33;11;Green
74.33;Arabica;Mexico;LAS CEIBAS;1140;CHOCAMAN, VERACRUZ;2012;7.0;6.58;6.67;6.83;7.08;6.83;6.67;Sample  74.33;14;Green
74.0;Arabica;Mexico;LA MARINA-EL ORIZABEÑO;1200;XALAPA;2012;6.92;6.42;6.17;7.33;7.25;6.75;6.5;Sample  74.00;13;None
73.83;Arabica;Mexico;RANCHO VIGIA;1250;COAEPEC;2012;7.67;7.0;7.17;7.58;7.33;7.33;7.08;Sample  73.83;12;Green
73.67;Arabica;United States (Hawaii);;;KONA;2012;7.17;7.17;7.17;7.58;7.67;6.92;7.33;Sample  73.67;0;
73.5;Arabica;Brazil;;;CAMPOS ALTOS - CERRADO;2016;7.25;6.58;6.58;7.0;7.0;6.42;6.67;Sample  73.50;11;Green
73.42;Arabica;Honduras;Varios Farms;1350;INTIBUCA;2014;7.0;7.17;6.83;7.17;7.0;7.17;7.08;Sample  73.42;11;Green
72.92;Arabica;Mexico;various small farms;1,200 meters;Sierra Alta Mixe y Zapoteca;2014;7.08;7.08;6.92;7.08;6.92;6.92;6.92;Sample  72.92;0;
72.83;Arabica;Colombia;;;;2013;8.0;7.33;7.75;7.33;7.42;7.67;7.33;Sample  72.83;0;Bluish-Green
72.58;Arabica;United States (Hawaii);;;KONA;2014;6.92;6.92;6.92;7.5;7.58;7.17;6.92;Sample  72.58;11;Green
72.33;Arabica;Haiti;2000 farmers;640m-1400m;Marmelade;2010;6.92;6.75;7.08;7.17;7.33;6.67;6.42;Sample  72.33;8;
71.75;Arabica;Costa Rica;Several;1200 msm;occidental;2014;6.33;6.5;6.33;6.83;6.33;6.5;6.25;Sample  71.75;11;Green
71.08;Arabica;Mexico;LA VUELTA;800;TLATLAUQUITEPEC;2012;6.92;6.92;6.92;6.92;7.17;7.0;6.58;Sample  71.08;12;Green
71.0;Arabica;Mexico;LA MORENA;1800;HUATUSCO;2012;6.5;6.67;6.42;7.17;7.33;6.5;6.42;Sample  71.00;11;Green
70.75;Arabica;Mexico;various small farms;1,000 meters;Sierra Norte Yajalon, Chiapas;2014;6.92;7.0;6.83;6.92;7.42;6.92;6.75;Sample  70.75;12;Green
70.67;Arabica;Brazil;;;Cerrado - Monte Carmelo;2017 / 2018;7.0;7.0;6.83;7.0;7.33;6.83;6.67;Sample  70.67;11;Green
69.33;Arabica;Honduras;Cerro Bueno;1450 msnm;Marcala;2014;6.67;6.5;6.17;6.67;6.83;6.17;6.33;Sample  69.33;10;Green
69.17;Arabica;Honduras;Cerro Bueno;1450 msnm;MARCALA;2014;7.0;6.17;6.17;6.67;6.5;6.17;6.5;Sample  69.17;10;Green
69.17;Arabica;Honduras;Cerro Bueno;1450 msnm;MARCALA;2014;7.0;6.33;6.17;6.5;6.67;6.17;6.33;Sample  69.17;10;Green
68.33;Arabica;Mexico;EL CENTENARIO;900;JUCHIQUE DE FERRER;2012;7.08;6.83;6.25;7.42;7.25;6.75;6.75;Sample  68.33;11;None
67.92;Arabica;Haiti;200 farms;~350m;Department d'Artibonite , Haiti;2012;6.75;6.58;6.42;6.67;7.08;6.67;6.42;Sample  67.92;14;Blue-Green
63.08;Arabica;Nicaragua;Finca Las Marías;1100;jalapa;2016;7.25;6.58;6.33;6.25;6.42;6.08;6.17;Sample  63.08;13;Green
59.83;Arabica;Guatemala;FINCA EL LIMON;4650;NUEVO ORIENTE ALDEA EL LIMON;2012;7.5;6.67;6.67;7.67;7.33;6.67;6.67;Sample  59.83;10;Green
